Nb de candidats ayant fait au moins un vœu confirmé PP;Nb de cddt ayant au moins une proposition Parcoursup;Etablissement;Type de formation de la scolarité;Profil synthétique candidat;Sexe;Académie de rattachement
0;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Autre formation du supérieur;Non scolarisés;M;Paris
15;13;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);F;Paris
7;4;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);M;Paris
0;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Diplômes d'université ou d'établissement;Non scolarisés;F;Paris
0;1;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Diplômes d'université ou d'établissement;Non scolarisés;M;Paris
2;2;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);F;Paris
0;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);F;Paris
1;1;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Paris
2;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Formations préparatoires à l'enseignement supérieur;Non scolarisés;F;Paris
0;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Licence;Autres;F;Paris
837;740;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Licence;Etudiants (réorientation, mise à niveau);F;Paris
315;296;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Licence;Etudiants (réorientation, mise à niveau);M;Paris
43;38;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Licence;Non scolarisés;F;Paris
25;22;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Licence;Non scolarisés;M;Paris
1;1;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Licence professionnelle;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Licence sélective;Etudiants (réorientation, mise à niveau);F;Paris
2;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Licence sélective;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Licence sélective;Non scolarisés;M;Paris
42;39;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Master;Etudiants (réorientation, mise à niveau);F;Paris
10;9;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Master;Etudiants (réorientation, mise à niveau);M;Paris
0;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Master;Non scolarisés;F;Paris
0;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Master;Non scolarisés;M;Paris
0;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);F;Paris
0;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);M;Paris
1;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Semestre passerelle/rebond;Etudiants (réorientation, mise à niveau);F;Paris
0;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Terminale;Lycéens de Terminale;F;Paris
14;14;Sorbonne Université – Médecine;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
2;1;Sorbonne Université – Médecine;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Paris
0;;Sorbonne Université – Médecine;DEUST;Etudiants (réorientation, mise à niveau);F;Paris
14;12;Sorbonne Université – Médecine;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);F;Paris
5;5;Sorbonne Université – Médecine;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Sorbonne Université – Médecine;Diplômes d'université ou d'établissement;Non scolarisés;F;Paris
731;715;Sorbonne Université – Médecine;Licence;Etudiants (réorientation, mise à niveau);F;Paris
242;224;Sorbonne Université – Médecine;Licence;Etudiants (réorientation, mise à niveau);M;Paris
2;2;Sorbonne Université – Médecine;Licence;Non scolarisés;F;Paris
0;;Sorbonne Université – Médecine;Licence professionnelle;Non scolarisés;F;Paris
5;3;Sorbonne Université – Médecine;Master;Etudiants (réorientation, mise à niveau);F;Paris
1;1;Sorbonne Université – Médecine;Master;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Sorbonne Université – Médecine;Master;Non scolarisés;F;Paris
1;1;Sorbonne Université – Médecine;Prépa formation en soins infirmiers;Etudiants (réorientation, mise à niveau);F;Paris
0;;Sorbonne Université – Médecine;Prépa formation en soins infirmiers;Etudiants (réorientation, mise à niveau);M;Paris
1;;Sorbonne Université – Médecine;Prépa formation en soins infirmiers;Non scolarisés;F;Paris
136;137;Sorbonne Université – Médecine;Prépa PASS (Médecine, Pharmacie, Sage femme, Dentiste, Kiné);Etudiants (réorientation, mise à niveau);F;Paris
45;46;Sorbonne Université – Médecine;Prépa PASS (Médecine, Pharmacie, Sage femme, Dentiste, Kiné);Etudiants (réorientation, mise à niveau);M;Paris
18;9;Sorbonne Université – Sciences et Ingénierie;Année préparatoire au DAEU;Autres;F;Paris
7;3;Sorbonne Université – Sciences et Ingénierie;Année préparatoire au DAEU;Autres;M;Paris
0;;Sorbonne Université – Sciences et Ingénierie;Année préparatoire au DAEU;Non scolarisés;F;Paris
8;8;Sorbonne Université – Sciences et Ingénierie;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
9;4;Sorbonne Université – Sciences et Ingénierie;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Sorbonne Université – Sciences et Ingénierie;Autre formation du supérieur;Non scolarisés;F;Paris
1;;Sorbonne Université – Sciences et Ingénierie;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
25;18;Sorbonne Université – Sciences et Ingénierie;Classe de remise à niveau (Scientifique, pour entrer en BTS, ...);Etudiants (réorientation, mise à niveau);F;Paris
13;8;Sorbonne Université – Sciences et Ingénierie;Classe de remise à niveau (Scientifique, pour entrer en BTS, ...);Etudiants (réorientation, mise à niveau);M;Paris
1;1;Sorbonne Université – Sciences et Ingénierie;Classe de remise à niveau (Scientifique, pour entrer en BTS, ...);Non scolarisés;M;Paris
3;3;Sorbonne Université – Sciences et Ingénierie;C.M.I - Cursus Master en Ingénierie;Etudiants (réorientation, mise à niveau);F;Paris
2;2;Sorbonne Université – Sciences et Ingénierie;C.M.I - Cursus Master en Ingénierie;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Sorbonne Université – Sciences et Ingénierie;C.M.I - Cursus Master en Ingénierie;Non scolarisés;F;Paris
0;;Sorbonne Université – Sciences et Ingénierie;CPGE;Etudiants (réorientation, mise à niveau);M;Paris
0;1;Sorbonne Université – Sciences et Ingénierie;CPGE;Non scolarisés;M;Paris
1;;Sorbonne Université – Sciences et Ingénierie;DEUST;Etudiants (réorientation, mise à niveau);M;Paris
8;6;Sorbonne Université – Sciences et Ingénierie;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);F;Paris
9;8;Sorbonne Université – Sciences et Ingénierie;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);M;Paris
7;6;Sorbonne Université – Sciences et Ingénierie;Etudes de santé;Etudiants (réorientation, mise à niveau);F;Paris
2;1;Sorbonne Université – Sciences et Ingénierie;Etudes de santé;Etudiants (réorientation, mise à niveau);M;Paris
3;4;Sorbonne Université – Sciences et Ingénierie;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);F;Paris
6;5;Sorbonne Université – Sciences et Ingénierie;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);M;Paris
4;3;Sorbonne Université – Sciences et Ingénierie;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);F;Paris
149;141;Sorbonne Université – Sciences et Ingénierie;Licence;Etudiants (réorientation, mise à niveau);F;Paris
154;135;Sorbonne Université – Sciences et Ingénierie;Licence;Etudiants (réorientation, mise à niveau);M;Paris
3;3;Sorbonne Université – Sciences et Ingénierie;Licence;Non scolarisés;F;Paris
3;3;Sorbonne Université – Sciences et Ingénierie;Licence;Non scolarisés;M;Paris
0;;Sorbonne Université – Sciences et Ingénierie;Licence professionnelle;Etudiants (réorientation, mise à niveau);F;Paris
1;;Sorbonne Université – Sciences et Ingénierie;Licence professionnelle;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Sorbonne Université – Sciences et Ingénierie;Licence professionnelle;Non scolarisés;F;Paris
4;4;Sorbonne Université – Sciences et Ingénierie;Licence sélective;Etudiants (réorientation, mise à niveau);F;Paris
8;10;Sorbonne Université – Sciences et Ingénierie;Master;Etudiants (réorientation, mise à niveau);F;Paris
7;6;Sorbonne Université – Sciences et Ingénierie;Master;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Sorbonne Université – Sciences et Ingénierie;Master;Non scolarisés;F;Paris
0;;Sorbonne Université – Sciences et Ingénierie;Master;Non scolarisés;M;Paris
0;;Sorbonne Université – Sciences et Ingénierie;Terminale;Autres;M;Paris
0;;Sorbonne Université – Sciences et Ingénierie;Terminale;Lycéens de Terminale;F;Paris
4;3;Strate - Ecole de design;Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);F;Versailles
5;3;Strate - Ecole de design;Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Strate - Ecole de design;Formations d'art, de design et du spectacle vivant;Non scolarisés;M;Versailles
0;1;Studency;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
4;3;Studency;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
0;;Studency;DCG;Etudiants (réorientation, mise à niveau);F;Paris
0;1;Studency;Formations aux métiers du sport;Etudiants (réorientation, mise à niveau);M;Paris
32;28;SupBiotech Paris;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);F;Créteil
15;16;SupBiotech Paris;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;SupBiotech Paris;Formations des écoles d'ingénieurs;Non scolarisés;F;Créteil
1;2;SupBiotech Paris;Formations des écoles d'ingénieurs;Non scolarisés;M;Créteil
0;;SUP DE V - ANTENNE CFA DE LA CCIR PARIS;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
3;2;SUP DE V - ANTENNE CFA DE LA CCIR PARIS;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
1;1;SUP DE V - ANTENNE CFA DE LA CCIR PARIS;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
2;2;SUP DE V - ANTENNE CFA DE LA CCIR PARIS;BTS - BTSA - BTSM;Non scolarisés;F;Paris
1;1;SUP DE V - ANTENNE CFA DE LA CCIR PARIS;BTS - BTSA - BTSM;Non scolarisés;M;Paris
1;;SUP de V Enghien;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
3;3;SUP de V Enghien;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;SUP de V Enghien;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
0;;SUP de V Enghien;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
1;;SUP de V Enghien;Licence professionnelle;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;SUP de V Pontoise;Autre formation du supérieur;Non scolarisés;M;Versailles
3;2;SUP de V Pontoise;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;SUP de V Pontoise;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;1;SUP de V Pontoise;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
1;1;SUP de V Pontoise;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
0;1;SUP de V Pontoise;DCG;Etudiants (réorientation, mise à niveau);F;Versailles
0;1;SUP de V Pontoise;DCG;Etudiants (réorientation, mise à niveau);M;Versailles
1;;SUP de V Pontoise;DCG;Non scolarisés;F;Versailles
1;1;SUP de V Saint Germain en Laye;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;SUP de V Saint Germain en Laye;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;SUP de V Saint Germain en Laye;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
0;;SUP EXPERTISE;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
1;1;SUP EXPERTISE;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
0;;SUP EXPERTISE;BTS - BTSA - BTSM;Non scolarisés;M;Paris
3;1;SUP EXPERTISE;DCG;Etudiants (réorientation, mise à niveau);F;Paris
0;;SUP EXPERTISE;DCG;Etudiants (réorientation, mise à niveau);M;Paris
1;1;SUP EXPERTISE;DCG;Non scolarisés;M;Paris
8;8;Sup Galilée Paris;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);F;Créteil
5;5;Sup Galilée Paris;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);M;Créteil
1;;Sup Santé;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
0;;Suptertiaire;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
4;4;Suptertiaire;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
1;1;Suptertiaire;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
8;2;Suptertiaire;BTS - BTSA - BTSM;Non scolarisés;F;Paris
3;4;Suptertiaire;BTS - BTSA - BTSM;Non scolarisés;M;Paris
0;;Suptertiaire;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
1;1;Suptertiaire;Licence professionnelle;Etudiants (réorientation, mise à niveau);M;Paris
1;2;TALIS Paris;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
0;;TALIS Paris;Autre formation du supérieur;Non scolarisés;F;Paris
6;4;TALIS Paris;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
3;2;TALIS Paris;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
1;1;TALIS Paris;BTS - BTSA - BTSM;Non scolarisés;F;Paris
1;1;TALIS Paris;BTS - BTSA - BTSM;Non scolarisés;M;Paris
1;1;TALIS Paris;Classe de remise à niveau (Scientifique, pour entrer en BTS, ...);Etudiants (réorientation, mise à niveau);M;Paris
0;;TALIS Paris;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
0;;Toulouse Business School - Campus de Paris;Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);F;Paris
0;;Toulouse Business School - Campus de Paris;Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);M;Paris
1;;UFA de Montreuil;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
