Nb de candidats ayant fait au moins un vœu confirmé PP;Nb de cddt ayant au moins une proposition Parcoursup;Etablissement;Type de formation de la scolarité;Profil synthétique candidat;Sexe;Académie de rattachement
1;2;Ecole Universitaire de premier cycle - Campus d'Evry Université Paris-Saclay;DEUST;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Ecole Universitaire de premier cycle - Campus d'Evry Université Paris-Saclay;DEUST;Etudiants (réorientation, mise à niveau);M;Versailles
7;4;Ecole Universitaire de premier cycle - Campus d'Evry Université Paris-Saclay;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);F;Versailles
5;2;Ecole Universitaire de premier cycle - Campus d'Evry Université Paris-Saclay;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Ecole Universitaire de premier cycle - Campus d'Evry Université Paris-Saclay;Diplômes d'université ou d'établissement;Non scolarisés;F;Versailles
0;;Ecole Universitaire de premier cycle - Campus d'Evry Université Paris-Saclay;Diplômes d'université ou d'établissement;Non scolarisés;M;Versailles
83;72;Ecole Universitaire de premier cycle - Campus d'Evry Université Paris-Saclay;Licence;Etudiants (réorientation, mise à niveau);F;Versailles
81;71;Ecole Universitaire de premier cycle - Campus d'Evry Université Paris-Saclay;Licence;Etudiants (réorientation, mise à niveau);M;Versailles
5;5;Ecole Universitaire de premier cycle - Campus d'Evry Université Paris-Saclay;Licence;Non scolarisés;F;Versailles
10;10;Ecole Universitaire de premier cycle - Campus d'Evry Université Paris-Saclay;Licence;Non scolarisés;M;Versailles
0;;Ecole Universitaire de premier cycle - Campus d'Evry Université Paris-Saclay;Licence professionnelle;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Ecole Universitaire de premier cycle - Campus d'Evry Université Paris-Saclay;Licence sélective;Etudiants (réorientation, mise à niveau);F;Versailles
0;1;Ecole Universitaire de premier cycle - Campus d'Evry Université Paris-Saclay;Licence sélective;Etudiants (réorientation, mise à niveau);M;Versailles
0;1;Ecole Universitaire de premier cycle - Campus d'Evry Université Paris-Saclay;Master;Etudiants (réorientation, mise à niveau);F;Versailles
0;;Ecole Universitaire de premier cycle - Campus d'Evry Université Paris-Saclay;Prépa formation du secteur social (prépa Educ. spécialisé, ...);Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Ecole Universitaire de premier cycle - Campus d'Evry Université Paris-Saclay;Prépa PASS (Médecine, Pharmacie, Sage femme, Dentiste, Kiné);Etudiants (réorientation, mise à niveau);F;Versailles
2;1;Ecole Universitaire de premier cycle - Campus d'Evry Université Paris-Saclay;Semestre passerelle/rebond;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay;Année préparatoire à la capacité en droit;Non scolarisés;F;Versailles
3;2;Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Versailles
1;;Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Versailles
0;1;Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay;Autre formation du supérieur;Non scolarisés;M;Versailles
0;;Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay;Classe de remise à niveau (Scientifique, pour entrer en BTS, ...);Etudiants (réorientation, mise à niveau);M;Versailles
12;11;Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);F;Versailles
7;7;Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Versailles
141;144;Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay;Licence;Etudiants (réorientation, mise à niveau);F;Versailles
74;72;Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay;Licence;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay;Licence;Non scolarisés;M;Versailles
1;1;Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay;Licence professionnelle;Etudiants (réorientation, mise à niveau);M;Versailles
1;;Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay;Master;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay;Prépa formation paramédicale (prépa orthophoniste, ...);Etudiants (réorientation, mise à niveau);F;Versailles
7;8;Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay;Prépa PASS (Médecine, Pharmacie, Sage femme, Dentiste, Kiné);Etudiants (réorientation, mise à niveau);F;Versailles
8;7;Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay;Prépa PASS (Médecine, Pharmacie, Sage femme, Dentiste, Kiné);Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay;Prépa PASS (Médecine, Pharmacie, Sage femme, Dentiste, Kiné);Non scolarisés;F;Versailles
1;1;Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay;Semestre passerelle/rebond;Etudiants (réorientation, mise à niveau);F;Versailles
0;;Ecole Universitaire de premier cycle - Campus d'Orsay Université Paris-Saclay;Semestre passerelle/rebond;Etudiants (réorientation, mise à niveau);M;Versailles
2;2;Ecole Universitaire de premier cycle - Université Paris-Saclay;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);F;Versailles
5;5;Ecole Universitaire de premier cycle - Université Paris-Saclay;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Ecole Universitaire de premier cycle - Université Paris-Saclay;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);F;Versailles
15;15;Ecole Universitaire de premier cycle - Université Paris-Saclay;Licence;Etudiants (réorientation, mise à niveau);F;Versailles
9;7;Ecole Universitaire de premier cycle - Université Paris-Saclay;Licence;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Ecole Universitaire de premier cycle - Université Paris-Saclay;Licence;Non scolarisés;M;Versailles
2;2;Ecole Universitaire de premier cycle - Université Paris-Saclay;Licence professionnelle;Etudiants (réorientation, mise à niveau);M;Versailles
2;2;Ecole Universitaire de premier cycle - Université Paris-Saclay;Prépa PASS (Médecine, Pharmacie, Sage femme, Dentiste, Kiné);Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Ecole Universitaire de premier cycle - Université Paris-Saclay;Prépa PASS (Médecine, Pharmacie, Sage femme, Dentiste, Kiné);Etudiants (réorientation, mise à niveau);M;Versailles
1;1;EC SUP DE COMMERCE ET GESTION;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
1;;EC SUP DE COMMERCE ET GESTION;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
0;1;EC SUP DE COMMERCE ET GESTION;DCG;Etudiants (réorientation, mise à niveau);F;Paris
8;9;EDC Paris BS;Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);F;Versailles
7;7;EDC Paris BS;Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;EFOM- Boris DOLTO;Etudes de santé;Etudiants (réorientation, mise à niveau);F;Paris
1;1;EFOM- Boris DOLTO;Etudes de santé;Etudiants (réorientation, mise à niveau);M;Paris
0;;EFOM- Boris DOLTO;Etudes de santé;Non scolarisés;F;Paris
5;6;EFPP;Formations diplômantes du travail social;Etudiants (réorientation, mise à niveau);F;Paris
1;;EFREI Paris;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
4;3;EFREI Paris;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;EFREI Paris;BTS - BTSA - BTSM;Non scolarisés;F;Créteil
1;1;EFREI Paris;BTS - BTSA - BTSM;Non scolarisés;M;Créteil
0;1;EFREI Paris;Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);F;Créteil
21;25;EFREI Paris;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);F;Créteil
71;87;EFREI Paris;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);M;Créteil
0;;EFREI Paris;Formations des écoles d'ingénieurs;Non scolarisés;F;Créteil
2;1;EFREI Paris;Formations des écoles d'ingénieurs;Non scolarisés;M;Créteil
2;3;EFREI Paris;Master;Etudiants (réorientation, mise à niveau);F;Créteil
1;;EFREI Paris;Master;Etudiants (réorientation, mise à niveau);M;Créteil
0;;EFREI Paris;Master;Non scolarisés;M;Créteil
0;;EGC SUP de V - Paris;Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);M;Paris
0;;EGC SUP de V - Paris;Formations des écoles de commerce et de management;Non scolarisés;M;Paris
0;;EGC Sup de V - Saint-Germain-en-Laye;Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);F;Versailles
0;;EGC Sup de V - Saint-Germain-en-Laye;Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);M;Versailles
1;;EHESS (Ecole des hautes études en science sociale);Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);F;Paris
4;5;EHESS (Ecole des hautes études en science sociale);Master;Etudiants (réorientation, mise à niveau);F;Paris
2;2;EHESS (Ecole des hautes études en science sociale);Master;Etudiants (réorientation, mise à niveau);M;Paris
1;;EISTI Cergy-Paris;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
20;19;EISTI Cergy-Paris;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);F;Versailles
29;39;EISTI Cergy-Paris;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;EISTI Cergy-Paris;Formations des écoles d'ingénieurs;Non scolarisés;M;Versailles
0;;EISTI Cergy-Paris;Master;Etudiants (réorientation, mise à niveau);M;Versailles
1;;EIVP - Ecole des ingénieurs de la ville de Paris;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);F;Paris
0;;EIVP - Ecole des ingénieurs de la ville de Paris;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);M;Paris
0;;EIVP - Ecole des ingénieurs de la ville de Paris;Master;Etudiants (réorientation, mise à niveau);F;Paris
19;17;EMLV - École de Management Léonard De Vinci;Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);F;Versailles
27;22;EMLV - École de Management Léonard De Vinci;Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;EMLV - École de Management Léonard De Vinci;Formations des écoles de commerce et de management;Non scolarisés;F;Versailles
5;5;EMLV - École de Management Léonard De Vinci;Formations des écoles de commerce et de management;Non scolarisés;M;Versailles
3;3;EM Lyon Business School (Campus Paris);Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);F;Paris
1;2;EM Lyon Business School (Campus Paris);Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);M;Paris
1;1;ENC (Ecole nationale des Chartes);Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
0;;ENGDE;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
1;1;ENGDE;DCG;Etudiants (réorientation, mise à niveau);F;Paris
1;;ENGDE;DCG;Etudiants (réorientation, mise à niveau);M;Paris
1;1;ENGDE;DCG;Non scolarisés;M;Paris
0;1;ENPC (Ecole Nationale des Ponts et Chaussées);Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);M;Créteil
0;;ENPC (Ecole Nationale des Ponts et Chaussées);Master;Etudiants (réorientation, mise à niveau);F;Créteil
0;1;ENPC (Ecole Nationale des Ponts et Chaussées);Master;Etudiants (réorientation, mise à niveau);M;Créteil
0;;ENSAM (Ecole Nationale Supérieure d'Arts et Métiers);BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
0;;ENSAM (Ecole Nationale Supérieure d'Arts et Métiers);Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);M;Paris
0;;ENSAM (Ecole Nationale Supérieure d'Arts et Métiers);Master;Etudiants (réorientation, mise à niveau);M;Paris
1;1;ENSAM (Ecole Nationale Supérieure d'Arts et Métiers);Master;Non scolarisés;F;Paris
56;54;EPF Paris-Cachan;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);F;Créteil
128;127;EPF Paris-Cachan;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;EPF Paris-Cachan;Formations des écoles d'ingénieurs;Non scolarisés;F;Créteil
2;3;EPF Paris-Cachan;Formations des écoles d'ingénieurs;Non scolarisés;M;Créteil
1;1;EPF Paris-Cachan;Master;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;EPHE (Ecole Pratique des Hautes Etudes);Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Paris
0;;EPHE (Ecole Pratique des Hautes Etudes);Mentions complémentaires;Etudiants (réorientation, mise à niveau);F;Paris
12;11;EPITA Paris;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);F;Créteil
56;57;EPITA Paris;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;EPITA Paris;Formations des écoles d'ingénieurs;Non scolarisés;F;Créteil
3;3;EPITA Paris;Formations des écoles d'ingénieurs;Non scolarisés;M;Créteil
1;1;EPITA Paris;Master;Etudiants (réorientation, mise à niveau);F;Créteil
2;2;EPITA Paris;Master;Etudiants (réorientation, mise à niveau);M;Créteil
0;;EPITA Paris;Master;Non scolarisés;M;Créteil
1;1;EPSS - Ecole Pratique de Service Social;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Versailles
0;;EPSS - Ecole Pratique de Service Social;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Versailles
0;;EPSS - Ecole Pratique de Service Social;Première;Autres;M;Versailles
5;5;EREA CROCE SPINELLI;Terminale;Lycéens de Terminale;F;Paris
8;4;EREA CROCE SPINELLI;Terminale;Lycéens de Terminale;M;Paris
3;3;EREA Jean Monnet;Mentions complémentaires;Etudiants (réorientation, mise à niveau);F;Versailles
3;1;EREA Jean Monnet;Mentions complémentaires;Etudiants (réorientation, mise à niveau);M;Versailles
7;6;EREA Jean Monnet;Terminale;Lycéens de Terminale;F;Versailles
11;9;EREA Jean Monnet;Terminale;Lycéens de Terminale;M;Versailles
1;1;EREA Toulouse Lautrec;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;EREA Toulouse Lautrec;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;2;EREA Toulouse Lautrec;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
9;9;EREA Toulouse Lautrec;Terminale;Lycéens de Terminale;F;Versailles
18;17;EREA Toulouse Lautrec;Terminale;Lycéens de Terminale;M;Versailles
2;2;ESAA Boulle;Autre formation du secondaire;Autres;F;Paris
2;;ESAA Boulle;Autre formation du secondaire;Autres;M;Paris
0;;ESAA Boulle;Autre formation du supérieur;Non scolarisés;F;Paris
4;4;ESAA Boulle;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
5;4;ESAA Boulle;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
2;2;ESAA Boulle;BTS - BTSA - BTSM;Non scolarisés;M;Paris
5;4;ESAA Boulle;Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);F;Paris
5;4;ESAA Boulle;Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);M;Paris
0;;ESAA Boulle;Première;Autres;F;Paris
39;39;ESAA Boulle;Terminale;Lycéens de Terminale;F;Paris
22;19;ESAA Boulle;Terminale;Lycéens de Terminale;M;Paris
5;3;Esaa Duperré;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
6;4;Esaa Duperré;CPGE;Etudiants (réorientation, mise à niveau);F;Paris
2;2;Esaa Duperré;CPGE;Etudiants (réorientation, mise à niveau);M;Paris
