Nb de candidats ayant fait au moins un vœu confirmé PP;Nb de cddt ayant au moins une proposition Parcoursup;Etablissement;Type de formation de la scolarité;Profil synthétique candidat;Sexe;Académie de rattachement
7;4;Université Paris 1 Panthéon Sorbonne;Année préparatoire à la capacité en droit;Autres;M;Paris
28;21;Université Paris 1 Panthéon Sorbonne;Année préparatoire au DAEU;Autres;F;Paris
17;14;Université Paris 1 Panthéon Sorbonne;Année préparatoire au DAEU;Autres;M;Paris
13;14;Université Paris 1 Panthéon Sorbonne;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
5;4;Université Paris 1 Panthéon Sorbonne;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Université Paris 1 Panthéon Sorbonne;Autre formation du supérieur;Non scolarisés;F;Paris
3;3;Université Paris 1 Panthéon Sorbonne;Classe de remise à niveau (Scientifique, pour entrer en BTS, ...);Etudiants (réorientation, mise à niveau);M;Paris
0;;Université Paris 1 Panthéon Sorbonne;CPGE;Etudiants (réorientation, mise à niveau);M;Paris
2;2;Université Paris 1 Panthéon Sorbonne;DEUST;Etudiants (réorientation, mise à niveau);F;Paris
1;;Université Paris 1 Panthéon Sorbonne;DEUST;Etudiants (réorientation, mise à niveau);M;Paris
14;7;Université Paris 1 Panthéon Sorbonne;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);F;Paris
10;10;Université Paris 1 Panthéon Sorbonne;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);M;Paris
1;;Université Paris 1 Panthéon Sorbonne;Diplômes d'université ou d'établissement;Non scolarisés;F;Paris
1;1;Université Paris 1 Panthéon Sorbonne;Diplômes d'université ou d'établissement;Non scolarisés;M;Paris
10;4;Université Paris 1 Panthéon Sorbonne;Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);F;Paris
3;2;Université Paris 1 Panthéon Sorbonne;Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Université Paris 1 Panthéon Sorbonne;Formations d'art, de design et du spectacle vivant;Non scolarisés;F;Paris
0;;Université Paris 1 Panthéon Sorbonne;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);F;Paris
1;1;Université Paris 1 Panthéon Sorbonne;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Paris
1216;989;Université Paris 1 Panthéon Sorbonne;Licence;Etudiants (réorientation, mise à niveau);F;Paris
592;480;Université Paris 1 Panthéon Sorbonne;Licence;Etudiants (réorientation, mise à niveau);M;Paris
42;40;Université Paris 1 Panthéon Sorbonne;Licence;Non scolarisés;F;Paris
20;16;Université Paris 1 Panthéon Sorbonne;Licence;Non scolarisés;M;Paris
2;2;Université Paris 1 Panthéon Sorbonne;Licence professionnelle;Etudiants (réorientation, mise à niveau);F;Paris
2;1;Université Paris 1 Panthéon Sorbonne;Licence professionnelle;Etudiants (réorientation, mise à niveau);M;Paris
1;;Université Paris 1 Panthéon Sorbonne;Licence professionnelle;Non scolarisés;F;Paris
1;1;Université Paris 1 Panthéon Sorbonne;Licence professionnelle;Non scolarisés;M;Paris
4;3;Université Paris 1 Panthéon Sorbonne;Licence sélective;Etudiants (réorientation, mise à niveau);F;Paris
6;7;Université Paris 1 Panthéon Sorbonne;Licence sélective;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Université Paris 1 Panthéon Sorbonne;Licence sélective;Non scolarisés;F;Paris
2;2;Université Paris 1 Panthéon Sorbonne;Licence sélective;Non scolarisés;M;Paris
62;72;Université Paris 1 Panthéon Sorbonne;Master;Etudiants (réorientation, mise à niveau);F;Paris
41;45;Université Paris 1 Panthéon Sorbonne;Master;Etudiants (réorientation, mise à niveau);M;Paris
2;4;Université Paris 1 Panthéon Sorbonne;Master;Non scolarisés;F;Paris
1;2;Université Paris 1 Panthéon Sorbonne;Master;Non scolarisés;M;Paris
0;;Université Paris 1 Panthéon Sorbonne;Mise à niveau, Année préparatoire, Mention complémentaire;Autres;F;Paris
1;1;Université Paris 1 Panthéon Sorbonne;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);F;Paris
1;1;Université Paris 1 Panthéon Sorbonne;Semestre passerelle/rebond;Etudiants (réorientation, mise à niveau);F;Paris
2;1;Université Paris 1 Panthéon Sorbonne;Semestre passerelle/rebond;Etudiants (réorientation, mise à niveau);M;Paris
0;;Université Paris 1 Panthéon Sorbonne;Terminale;Autres;M;Paris
0;;Université Paris 1 Panthéon Sorbonne;Terminale;Lycéens de Terminale;F;Paris
1;1;Université Paris 8;Année préparatoire à la capacité en droit;Autres;F;Créteil
0;;Université Paris 8;Année préparatoire à la capacité en droit;Autres;M;Créteil
0;;Université Paris 8;Année préparatoire à la capacité en droit;Non scolarisés;F;Créteil
1;1;Université Paris 8;Année préparatoire au DAEU;Autres;F;Créteil
13;9;Université Paris 8;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Créteil
6;5;Université Paris 8;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Créteil
0;;Université Paris 8;Autre formation du supérieur;Non scolarisés;F;Créteil
2;;Université Paris 8;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
0;;Université Paris 8;Classe de remise à niveau (Scientifique, pour entrer en BTS, ...);Etudiants (réorientation, mise à niveau);M;Créteil
0;;Université Paris 8;CPGE;Etudiants (réorientation, mise à niveau);M;Créteil
34;26;Université Paris 8;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);F;Créteil
12;7;Université Paris 8;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);M;Créteil
0;;Université Paris 8;Diplômes d'université ou d'établissement;Non scolarisés;F;Créteil
2;2;Université Paris 8;Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);F;Créteil
1;;Université Paris 8;Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;Université Paris 8;Formations d'art, de design et du spectacle vivant;Non scolarisés;M;Créteil
0;;Université Paris 8;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Créteil
1;;Université Paris 8;Formations préparatoires à l'enseignement supérieur;Non scolarisés;M;Créteil
1;;Université Paris 8;Licence;Autres;F;Créteil
920;665;Université Paris 8;Licence;Etudiants (réorientation, mise à niveau);F;Créteil
446;270;Université Paris 8;Licence;Etudiants (réorientation, mise à niveau);M;Créteil
46;29;Université Paris 8;Licence;Non scolarisés;F;Créteil
19;17;Université Paris 8;Licence;Non scolarisés;M;Créteil
8;3;Université Paris 8;Licence professionnelle;Etudiants (réorientation, mise à niveau);F;Créteil
2;2;Université Paris 8;Licence professionnelle;Etudiants (réorientation, mise à niveau);M;Créteil
0;;Université Paris 8;Licence professionnelle;Non scolarisés;F;Créteil
1;1;Université Paris 8;Licence professionnelle;Non scolarisés;M;Créteil
0;;Université Paris 8;Licence sélective;Etudiants (réorientation, mise à niveau);F;Créteil
1;1;Université Paris 8;Licence sélective;Etudiants (réorientation, mise à niveau);M;Créteil
21;21;Université Paris 8;Master;Etudiants (réorientation, mise à niveau);F;Créteil
9;9;Université Paris 8;Master;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;Université Paris 8;Master;Non scolarisés;F;Créteil
1;;Université Paris 8;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);M;Créteil
44;29;Université Paris Cité;Année préparatoire au DAEU;Autres;F;Paris
28;20;Université Paris Cité;Année préparatoire au DAEU;Autres;M;Paris
25;21;Université Paris Cité;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
13;13;Université Paris Cité;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Paris
2;1;Université Paris Cité;Autre formation du supérieur;Non scolarisés;F;Paris
1;;Université Paris Cité;Autre formation du supérieur;Non scolarisés;M;Paris
0;1;Université Paris Cité;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
0;;Université Paris Cité;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
13;9;Université Paris Cité;Classe de remise à niveau (Scientifique, pour entrer en BTS, ...);Etudiants (réorientation, mise à niveau);F;Paris
4;2;Université Paris Cité;Classe de remise à niveau (Scientifique, pour entrer en BTS, ...);Etudiants (réorientation, mise à niveau);M;Paris
116;74;Université Paris Cité;DEUST;Etudiants (réorientation, mise à niveau);F;Paris
15;7;Université Paris Cité;DEUST;Etudiants (réorientation, mise à niveau);M;Paris
5;5;Université Paris Cité;DEUST;Non scolarisés;F;Paris
2;2;Université Paris Cité;DEUST;Non scolarisés;M;Paris
209;178;Université Paris Cité;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);F;Paris
146;107;Université Paris Cité;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);M;Paris
4;2;Université Paris Cité;Diplômes d'université ou d'établissement;Non scolarisés;F;Paris
1;1;Université Paris Cité;Diplômes d'université ou d'établissement;Non scolarisés;M;Paris
20;15;Université Paris Cité;Etudes de santé;Etudiants (réorientation, mise à niveau);F;Paris
2;4;Université Paris Cité;Etudes de santé;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Université Paris Cité;Etudes de santé;Non scolarisés;F;Paris
0;;Université Paris Cité;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);M;Paris
6;4;Université Paris Cité;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);F;Paris
4;4;Université Paris Cité;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Paris
0;;Université Paris Cité;Formations préparatoires à l'enseignement supérieur;Non scolarisés;M;Paris
2190;1979;Université Paris Cité;Licence;Etudiants (réorientation, mise à niveau);F;Paris
823;696;Université Paris Cité;Licence;Etudiants (réorientation, mise à niveau);M;Paris
41;39;Université Paris Cité;Licence;Non scolarisés;F;Paris
14;13;Université Paris Cité;Licence;Non scolarisés;M;Paris
0;;Université Paris Cité;Licence professionnelle;Etudiants (réorientation, mise à niveau);F;Paris
0;1;Université Paris Cité;Licence professionnelle;Etudiants (réorientation, mise à niveau);M;Paris
14;15;Université Paris Cité;Licence sélective;Etudiants (réorientation, mise à niveau);F;Paris
11;10;Université Paris Cité;Licence sélective;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Université Paris Cité;Licence sélective;Non scolarisés;F;Paris
45;43;Université Paris Cité;Master;Etudiants (réorientation, mise à niveau);F;Paris
17;21;Université Paris Cité;Master;Etudiants (réorientation, mise à niveau);M;Paris
2;3;Université Paris Cité;Master;Non scolarisés;F;Paris
0;;Université Paris Cité;Mise à niveau (MANAA, MANH, ...);Etudiants (réorientation, mise à niveau);F;Paris
3;2;Université Paris Cité;Prépa formation en soins infirmiers;Etudiants (réorientation, mise à niveau);F;Paris
1;;Université Paris Cité;Prépa formation en soins infirmiers;Etudiants (réorientation, mise à niveau);M;Paris
0;;Université Paris Cité;Prépa formation en soins infirmiers;Non scolarisés;F;Paris
151;143;Université Paris Cité;Prépa PASS (Médecine, Pharmacie, Sage femme, Dentiste, Kiné);Etudiants (réorientation, mise à niveau);F;Paris
75;71;Université Paris Cité;Prépa PASS (Médecine, Pharmacie, Sage femme, Dentiste, Kiné);Etudiants (réorientation, mise à niveau);M;Paris
0;;Université Paris Cité;Prépa PASS (Médecine, Pharmacie, Sage femme, Dentiste, Kiné);Non scolarisés;M;Paris
3;2;Université Paris Cité;Semestre passerelle/rebond;Etudiants (réorientation, mise à niveau);F;Paris
1;;Université Paris Cité;Semestre passerelle/rebond;Etudiants (réorientation, mise à niveau);M;Paris
0;;Université Paris Cité;Terminale;Autres;F;Paris
0;2;Université Paris-Dauphine;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
12;5;Université Paris-Dauphine;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);F;Paris
12;5;Université Paris-Dauphine;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);M;Paris
0;;Université Paris-Dauphine;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);M;Paris
0;;Université Paris-Dauphine;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Paris
0;;Université Paris-Dauphine;Licence;Autres;M;Paris
50;44;Université Paris-Dauphine;Licence;Etudiants (réorientation, mise à niveau);F;Paris
34;32;Université Paris-Dauphine;Licence;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Université Paris-Dauphine;Licence;Non scolarisés;F;Paris
1;1;Université Paris-Dauphine;Licence;Non scolarisés;M;Paris
11;10;Université Paris-Dauphine;Licence sélective;Etudiants (réorientation, mise à niveau);F;Paris
8;6;Université Paris-Dauphine;Licence sélective;Etudiants (réorientation, mise à niveau);M;Paris
0;;Université Paris-Dauphine;Licence sélective;Non scolarisés;F;Paris
1;1;Université Paris-Dauphine;Licence sélective;Non scolarisés;M;Paris
11;14;Université Paris-Dauphine;Master;Etudiants (réorientation, mise à niveau);F;Paris
4;7;Université Paris-Dauphine;Master;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Université Paris-Est;BTS - BTSA - BTSM;Non scolarisés;M;Créteil
0;;Université Paris-Est;DCG;Etudiants (réorientation, mise à niveau);F;Créteil
1;1;Université Paris-Est;Licence professionnelle;Etudiants (réorientation, mise à niveau);F;Créteil
0;;Université Paris-Est;Master;Etudiants (réorientation, mise à niveau);F;Créteil
0;1;Université Paris- Est- Créteil Val de Marne UPEC - Antenne de Sénart;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Créteil
0;;Université Paris- Est- Créteil Val de Marne UPEC - Antenne de Sénart;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Créteil
1;;Université Paris- Est- Créteil Val de Marne UPEC - Antenne de Sénart;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);F;Créteil
1;1;Université Paris- Est- Créteil Val de Marne UPEC - Antenne de Sénart;Diplômes d'université ou d'établissement;Non scolarisés;F;Créteil
0;;Université Paris- Est- Créteil Val de Marne UPEC - Antenne de Sénart;Etudes de santé;Etudiants (réorientation, mise à niveau);F;Créteil
0;;Université Paris- Est- Créteil Val de Marne UPEC - Antenne de Sénart;Etudes de santé;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;Université Paris- Est- Créteil Val de Marne UPEC - Antenne de Sénart;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Créteil
39;27;Université Paris- Est- Créteil Val de Marne UPEC - Antenne de Sénart;Licence;Etudiants (réorientation, mise à niveau);F;Créteil
25;19;Université Paris- Est- Créteil Val de Marne UPEC - Antenne de Sénart;Licence;Etudiants (réorientation, mise à niveau);M;Créteil
2;2;Université Paris- Est- Créteil Val de Marne UPEC - Antenne de Sénart;Licence;Non scolarisés;F;Créteil
1;1;Université Paris- Est- Créteil Val de Marne UPEC - Antenne de Sénart;Licence;Non scolarisés;M;Créteil
0;;Université Paris- Est- Créteil Val de Marne UPEC - Antenne de Sénart;Licence sélective;Etudiants (réorientation, mise à niveau);M;Créteil
3;4;Université Paris- Est- Créteil Val de Marne UPEC - Antenne de Sénart;Master;Etudiants (réorientation, mise à niveau);F;Créteil
0;;Université Paris- Est- Créteil Val de Marne UPEC - Antenne de Sénart;Master;Etudiants (réorientation, mise à niveau);M;Créteil
